a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a1_rms,a1_mav,a1_wl,a1_zc,a2_rms,a2_mav,a2_wl,a2_zc,a3_rms,a3_mav,a3_wl,a3_zc,a4_rms,a4_mav,a4_wl,a4_zc,label,action_name
396.00,605.00,120.00,520.00,39.00,27.80,165.58,139.09,65.55,70.88,124.29,81.67,85.00,110.96,45.33,208.10,159.30,103.83,140.92,199.37,44.00,40.32,72.59,169.05,134.39,96.32,111.52,115.21,129.00,149.69,99.76,187.88,93.54,110.16,195.51,221.39,127.00,26.17,33.77,23.16,30.61,16.70,54.27,16.49,41.00,319.32,318.31,226.00,3.00,575.05,574.00,708.00,9.00,151.21,148.69,522.00,8.00,570.07,568.81,794.00,10.00,32.13,31.19,139.00,7.00,1,주먹 쥐기 (Fist)
281.00,583.00,180.00,684.00,28.00,53.58,138.22,139.24,82.13,68.39,143.96,112.64,116.00,89.64,48.10,229.37,140.36,104.76,118.92,213.16,22.00,54.97,103.74,129.05,148.53,62.73,147.18,104.43,169.00,33.56,110.18,51.66,179.90,53.89,236.05,328.96,291.00,26.17,33.77,23.16,30.61,16.70,54.27,16.49,41.00,317.52,316.38,333.00,4.00,576.42,575.38,709.00,9.00,153.83,151.19,566.00,8.00,580.80,579.06,948.00,13.00,32.13,31.19,150.00,8.00,1,주먹 쥐기 (Fist)
352.00,561.00,145.00,551.00,26.00,39.59,156.97,93.98,56.52,36.66,151.22,157.51,164.00,68.82,67.78,233.38,130.19,84.54,134.92,194.56,43.00,45.19,101.70,133.80,138.92,53.04,157.45,99.77,180.00,51.92,115.20,68.67,191.60,49.02,215.40,318.84,270.00,28.09,33.08,22.53,32.20,17.96,55.14,14.71,39.00,320.60,319.38,404.00,5.00,577.67,576.69,677.00,9.00,153.16,150.50,595.00,9.00,582.02,580.38,1006.00,13.00,32.02,31.06,152.00,8.00,1,주먹 쥐기 (Fist)
336.00,605.00,145.00,605.00,36.00,64.36,152.63,74.20,87.97,68.58,168.25,134.55,132.00,59.67,77.67,224.58,140.24,91.99,133.91,205.49,32.00,28.45,112.81,123.61,148.22,53.28,151.15,112.38,163.00,51.92,115.20,68.67,191.60,49.02,215.40,318.84,270.00,20.18,40.41,17.00,28.23,16.15,62.78,6.83,31.00,322.59,321.38,412.00,5.00,578.38,577.38,657.00,9.00,152.09,149.44,578.00,8.00,582.02,580.38,1006.00,13.00,32.52,31.56,157.00,8.00,1,주먹 쥐기 (Fist)
320.00,561.00,168.00,605.00,31.00,72.32,146.89,79.43,89.50,65.55,160.34,137.34,140.00,51.19,93.33,198.28,155.04,107.63,115.46,175.95,63.00,51.26,89.82,146.23,130.30,36.07,162.63,134.58,140.00,103.94,66.49,75.91,165.28,95.76,211.85,339.28,216.00,21.89,38.59,18.96,26.40,14.34,64.54,4.86,29.00,323.08,321.88,428.00,6.00,580.21,579.31,648.00,9.00,153.56,150.88,596.00,9.00,585.36,583.75,996.00,11.00,32.40,31.44,160.00,9.00,1,주먹 쥐기 (Fist)
320.00,605.00,135.00,594.00,28.00,80.01,138.89,86.97,81.74,59.80,166.84,137.65,132.00,63.08,93.61,203.90,137.28,86.59,136.88,192.95,41.00,46.90,93.48,145.19,127.02,31.26,167.53,139.52,135.00,132.74,34.62,61.04,196.39,100.23,188.40,315.11,249.00,23.85,37.67,19.79,25.30,16.71,63.72,7.53,32.00,323.57,322.38,420.00,6.00,581.61,580.69,681.00,9.00,153.28,150.56,595.00,9.00,587.39,585.81,941.00,10.00,32.23,31.25,161.00,9.00,1,주먹 쥐기 (Fist)
352.00,594.00,151.00,572.00,31.00,107.19,118.32,94.65,79.76,90.43,164.26,126.71,164.00,83.43,82.09,225.83,124.68,90.62,119.00,182.86,63.00,37.96,97.48,164.84,110.45,40.45,148.99,120.36,158.00,104.30,76.00,115.69,187.07,155.08,133.52,265.09,304.00,24.63,38.69,18.37,27.20,17.23,62.73,6.24,30.00,325.64,324.38,452.00,7.00,582.99,582.06,648.00,8.00,151.75,149.12,562.00,9.00,583.87,582.38,866.00,12.00,32.10,31.12,151.00,8.00,1,주먹 쥐기 (Fist)
273.00,530.00,130.00,520.00,28.00,84.60,118.92,131.69,33.84,108.19,200.70,106.28,211.00,5.41,165.60,202.30,67.36,60.55,138.84,199.64,149.00,36.99,99.95,160.95,106.79,38.37,148.53,117.86,163.00,105.40,80.04,120.59,197.06,150.98,141.27,275.06,294.00,25.53,30.95,26.01,26.00,25.22,55.08,9.16,22.00,322.96,321.44,515.00,7.00,577.68,576.69,679.00,9.00,152.01,149.44,568.00,10.00,583.31,581.75,832.00,11.00,32.47,31.62,135.00,7.00,1,주먹 쥐기 (Fist)
312.00,561.00,180.00,649.00,28.00,90.72,107.79,151.69,47.42,122.97,177.14,122.32,187.00,26.50,183.98,222.14,46.96,78.98,117.55,184.38,127.00,38.62,139.06,176.79,84.17,78.37,126.14,128.64,123.00,92.53,95.47,142.54,198.98,175.88,148.99,306.58,261.00,20.67,40.95,26.77,15.00,31.52,45.53,19.87,11.00,321.45,319.94,546.00,5.00,576.32,575.31,637.00,8.00,154.62,151.94,541.00,8.00,585.54,583.81,950.00,10.00,31.76,30.94,122.00,5.00,1,주먹 쥐기 (Fist)
352.00,616.00,151.00,594.00,24.00,75.77,130.23,157.03,35.90,145.75,165.18,144.95,163.00,80.75,189.48,161.94,94.81,174.56,57.28,100.52,21.00,69.57,92.87,111.56,35.74,120.67,66.71,146.55,57.00,99.44,84.59,132.60,188.10,185.48,144.65,315.23,250.00,19.57,41.80,28.76,15.13,32.38,45.99,17.93,13.00,323.03,321.44,578.00,8.00,582.75,581.94,575.00,8.00,149.63,147.81,483.00,9.00,584.84,583.12,961.00,9.00,31.66,30.81,121.00,4.00,1,주먹 쥐기 (Fist)
328.00,561.00,135.00,583.00,33.00,82.39,123.11,149.07,28.16,146.75,167.91,152.93,155.00,26.68,133.11,122.00,137.44,192.89,115.25,55.63,45.00,64.66,91.81,112.66,40.52,119.54,61.77,147.17,52.00,80.26,103.20,132.96,186.10,184.50,124.83,326.77,228.00,21.21,42.48,27.86,13.15,34.37,45.00,16.39,15.00,322.52,320.94,602.00,8.00,578.53,577.81,597.00,9.00,149.91,148.12,484.00,10.00,586.18,584.50,950.00,10.00,31.78,30.94,116.00,5.00,1,주먹 쥐기 (Fist)
320.00,649.00,130.00,672.00,45.00,98.19,119.37,142.23,28.16,160.64,153.40,138.85,171.00,61.91,187.83,176.95,112.09,161.63,166.53,43.51,100.00,79.43,104.54,125.04,46.87,104.84,54.45,144.18,37.00,17.73,153.91,68.82,97.19,268.53,211.50,322.17,317.00,21.21,42.48,27.86,13.15,34.37,45.00,16.39,15.00,321.50,319.94,555.00,5.00,582.22,581.25,652.00,10.00,149.05,147.19,436.00,10.00,592.10,590.06,966.00,11.00,31.78,30.94,119.00,5.00,1,주먹 쥐기 (Fist)
344.00,616.00,145.00,605.00,36.00,40.15,97.71,107.28,36.88,213.22,95.96,112.21,234.00,55.16,180.94,173.44,101.53,150.67,171.89,44.86,111.00,44.14,55.25,87.21,29.53,86.48,89.33,125.31,16.00,100.24,187.66,26.29,140.04,222.50,175.31,290.88,222.00,21.21,42.48,27.86,13.15,34.37,45.00,16.39,15.00,325.30,323.88,572.00,9.00,581.48,580.56,619.00,9.00,151.66,150.50,398.00,10.00,597.67,596.00,927.00,8.00,31.78,30.94,125.00,5.00,1,주먹 쥐기 (Fist)
288.00,551.00,130.00,540.00,31.00,40.15,97.71,107.28,36.88,213.22,95.96,112.21,234.00,54.15,182.52,181.28,99.04,154.01,174.62,47.36,101.00,45.84,60.86,80.01,17.80,100.09,104.10,117.97,31.00,54.48,214.12,68.24,103.16,284.10,228.75,257.38,146.00,15.26,39.93,28.64,16.40,27.47,43.40,20.50,23.00,325.30,323.88,612.00,10.00,580.88,579.94,653.00,10.00,150.81,149.56,390.00,9.00,593.06,591.25,948.00,10.00,31.23,30.44,122.00,5.00,1,주먹 쥐기 (Fist)
304.00,561.00,145.00,551.00,28.00,40.15,97.71,107.28,36.88,213.22,95.96,112.21,234.00,51.35,157.89,155.25,68.96,133.36,202.60,72.15,70.00,48.88,58.72,57.02,38.60,85.22,92.54,136.10,8.00,62.77,234.49,83.89,123.79,267.49,207.92,271.69,167.00,14.70,41.59,31.61,18.87,27.02,41.59,17.86,20.00,325.30,323.88,628.00,10.00,582.70,581.88,642.00,10.00,149.31,148.12,393.00,9.00,591.81,589.94,937.00,9.00,31.05,30.25,106.00,4.00,1,주먹 쥐기 (Fist)
328.00,561.00,174.00,616.00,24.00,51.56,83.73,124.91,39.40,229.11,72.89,93.17,210.00,50.50,147.92,157.86,66.75,143.06,193.33,62.22,80.00,49.12,55.12,55.22,40.72,82.12,90.59,130.24,14.00,46.52,216.05,91.83,122.00,274.59,195.34,292.09,189.00,15.94,29.83,27.53,27.20,15.91,29.83,6.23,8.00,326.76,325.38,560.00,10.00,583.30,582.50,588.00,9.00,148.86,147.75,362.00,9.00,593.22,591.31,928.00,9.00,31.48,31.00,83.00,3.00,1,주먹 쥐기 (Fist)
336.00,572.00,140.00,594.00,33.00,26.90,88.75,77.76,28.84,212.16,32.98,41.57,150.00,69.80,171.16,125.06,34.48,151.78,183.28,31.61,113.00,58.11,74.87,41.04,59.48,62.31,73.48,110.57,34.00,39.76,215.41,165.66,196.00,200.62,193.01,218.11,115.00,16.44,35.09,22.60,24.17,11.78,24.91,0.30,2.00,322.53,321.62,453.00,9.00,581.21,580.44,577.00,9.00,149.95,149.00,336.00,9.00,597.54,595.94,786.00,9.00,31.05,30.62,81.00,3.00,1,주먹 쥐기 (Fist)
352.00,638.00,145.00,627.00,36.00,72.08,131.42,77.01,60.01,144.19,94.21,37.83,79.00,25.89,176.24,159.54,72.90,118.48,217.56,44.38,168.00,33.70,51.53,75.52,59.77,63.99,39.48,83.76,69.00,48.07,172.30,156.05,204.40,184.37,166.23,167.76,58.00,13.14,33.40,29.86,17.20,17.55,25.31,7.72,6.00,326.85,326.06,398.00,8.00,584.81,583.88,621.00,9.00,147.56,146.81,306.00,8.00,593.62,592.38,686.00,7.00,31.56,31.12,82.00,5.00,1,주먹 쥐기 (Fist)
312.00,540.00,192.00,594.00,14.00,32.09,91.70,107.48,57.28,120.54,130.76,70.41,39.00,43.65,158.55,168.04,84.50,97.56,238.56,65.04,189.00,75.49,59.11,77.78,20.59,110.93,46.16,80.56,116.00,17.29,215.28,117.29,163.62,222.42,128.70,147.18,15.00,21.97,27.39,31.95,26.08,28.33,35.97,19.33,18.00,324.31,323.56,422.00,9.00,583.57,582.56,675.00,9.00,150.88,149.75,353.00,9.00,596.21,595.06,665.00,9.00,31.08,30.38,94.00,3.00,1,주먹 쥐기 (Fist)
378.00,572.00,162.00,572.00,16.00,72.45,121.62,76.72,20.62,150.37,153.24,103.71,3.00,76.64,126.24,200.95,111.89,111.61,216.28,33.96,156.00,92.44,58.08,94.77,36.40,104.97,29.26,72.07,99.00,44.02,192.74,144.83,155.03,247.78,96.57,151.41,18.00,41.86,12.66,51.95,22.80,33.97,19.07,10.71,2.00,327.18,326.19,472.00,9.00,581.49,580.50,663.00,8.00,151.95,150.81,360.00,8.00,594.17,593.00,687.00,7.00,30.02,29.12,91.00,3.00,1,주먹 쥐기 (Fist)
361.00,594.00,145.00,661.00,57.00,109.13,133.58,103.60,58.46,116.09,162.53,85.04,38.00,47.58,146.36,193.00,131.05,96.89,221.98,28.32,123.00,72.62,74.99,87.90,37.34,123.76,17.57,57.52,76.00,12.16,195.58,161.64,210.49,239.68,84.28,189.88,74.00,19.01,37.98,47.93,48.37,59.70,32.52,34.08,28.00,329.84,328.75,489.00,9.00,583.53,582.56,641.00,8.00,150.47,149.38,344.00,8.00,597.89,596.50,765.00,9.00,32.31,30.75,129.00,4.00,1,주먹 쥐기 (Fist)
288.00,594.00,120.00,530.00,31.00,88.80,147.34,76.74,60.08,128.63,192.06,94.53,70.00,54.06,147.18,183.73,123.04,85.93,231.50,37.00,112.00,65.76,89.85,100.83,51.66,111.88,13.03,70.13,91.00,52.28,237.26,98.00,227.16,181.27,139.75,251.63,138.00,18.00,40.40,50.82,48.84,58.93,29.56,31.12,25.00,327.99,326.75,530.00,9.00,582.83,581.88,630.00,8.00,149.67,148.44,353.00,7.00,594.12,592.50,874.00,8.00,32.48,30.94,152.00,4.00,1,주먹 쥐기 (Fist)
312.00,530.00,174.00,540.00,31.00,91.28,186.43,96.04,98.84,89.10,156.46,69.30,30.00,95.98,201.19,135.45,174.27,128.70,170.71,28.24,176.00,69.31,77.91,84.29,61.61,120.77,19.46,93.00,114.00,83.15,269.24,95.07,256.91,206.95,110.85,220.11,106.00,18.00,40.40,50.82,48.84,58.93,29.56,31.12,25.00,325.45,324.25,475.00,8.00,578.96,577.88,630.00,8.00,151.22,149.88,386.00,7.00,592.24,590.50,832.00,8.00,32.48,30.94,149.00,4.00,1,주먹 쥐기 (Fist)
288.00,572.00,130.00,561.00,26.00,82.72,174.22,81.85,102.79,87.25,153.34,58.67,15.00,79.54,161.72,122.42,157.56,125.49,158.60,67.06,218.00,69.31,77.91,84.29,61.61,120.77,19.46,93.00,114.00,54.55,242.89,57.55,273.83,202.88,106.93,187.13,65.00,17.09,41.58,51.84,49.24,57.24,29.28,32.31,27.00,326.26,325.19,460.00,8.00,581.45,580.50,641.00,8.00,151.22,149.88,380.00,7.00,594.58,593.06,724.00,7.00,32.38,30.81,154.00,5.00,1,주먹 쥐기 (Fist)
344.00,638.00,130.00,672.00,61.00,60.25,172.66,86.90,133.41,59.70,137.14,88.33,47.00,122.39,150.04,50.89,232.40,196.96,130.15,46.21,141.00,101.99,38.32,34.62,99.48,116.33,63.09,63.34,64.00,56.25,247.39,41.39,294.27,224.30,90.40,198.79,88.00,46.91,9.94,19.97,81.74,70.92,21.00,52.03,60.00,328.26,327.19,476.00,8.00,586.39,585.31,652.00,8.00,147.98,146.75,351.00,7.00,596.17,594.50,780.00,9.00,35.10,32.88,185.00,7.00,1,주먹 쥐기 (Fist)
328.00,605.00,162.00,594.00,24.00,81.45,155.81,62.94,141.44,40.67,114.92,112.26,71.00,111.91,141.70,60.40,230.52,204.17,121.73,55.36,130.00,91.41,49.14,38.47,94.43,126.97,72.80,64.81,53.00,56.25,247.39,41.39,294.27,224.30,90.40,198.79,88.00,46.91,9.94,19.97,81.74,70.92,21.00,52.03,60.00,326.70,325.69,468.00,8.00,585.68,584.62,630.00,7.00,148.71,147.44,367.00,7.00,596.17,594.50,847.00,10.00,35.10,32.88,213.00,7.00,1,주먹 쥐기 (Fist)
312.00,583.00,145.00,627.00,28.00,97.44,139.84,57.65,156.17,37.05,130.01,98.17,55.00,133.86,163.67,66.03,208.79,195.73,99.77,77.20,108.00,81.46,57.54,33.09,103.62,121.28,70.16,59.63,63.00,97.12,290.29,85.01,255.54,209.74,64.12,194.74,132.00,42.68,13.43,15.39,86.70,70.43,25.49,51.55,55.00,325.72,324.69,476.00,8.00,587.02,586.00,564.00,7.00,149.30,148.06,379.00,8.00,598.95,597.25,791.00,10.00,34.83,32.56,205.00,7.00,1,주먹 쥐기 (Fist)
361.00,594.00,162.00,616.00,22.00,61.16,172.84,33.26,175.57,14.92,152.95,80.36,14.00,87.73,132.84,11.19,224.40,140.83,76.08,130.83,53.00,55.68,72.71,2.03,119.40,106.34,58.82,86.53,31.00,41.90,263.83,86.81,232.11,154.64,100.19,181.98,188.00,35.55,28.08,15.07,92.48,50.79,9.34,48.84,78.00,328.39,327.25,501.00,8.00,583.37,582.56,542.00,6.00,151.24,150.06,381.00,9.00,595.18,593.75,735.00,6.00,33.42,31.12,202.00,7.00,1,주먹 쥐기 (Fist)
369.00,561.00,204.00,638.00,24.00,52.48,180.06,9.99,196.73,36.67,156.84,80.18,39.00,80.82,160.39,53.84,175.28,172.58,61.30,89.32,108.00,63.91,89.67,60.23,80.06,165.31,111.30,27.98,90.00,71.06,253.30,53.84,263.60,138.67,132.90,169.45,221.00,41.48,33.56,26.39,81.44,61.48,9.25,53.40,66.00,330.08,328.81,453.00,7.00,579.89,579.12,510.00,6.00,155.44,153.75,408.00,9.00,597.33,595.81,692.00,9.00,32.74,30.38,199.00,6.00,1,주먹 쥐기 (Fist)
344.00,605.00,115.00,540.00,31.00,85.84,165.03,47.35,175.35,42.80,112.96,108.30,17.00,67.04,106.84,50.43,207.97,158.12,52.29,90.78,162.00,51.66,93.17,55.82,93.62,171.92,124.97,13.47,105.00,71.06,253.30,53.84,263.60,138.67,132.90,169.45,221.00,41.48,33.56,26.39,81.44,61.48,9.25,53.40,66.00,333.42,332.31,462.00,7.00,583.24,582.50,544.00,7.00,154.70,152.81,482.00,10.00,597.33,595.81,779.00,10.00,32.74,30.38,203.00,7.00,1,주먹 쥐기 (Fist)
328.00,530.00,211.00,616.00,36.00,109.30,147.05,62.35,152.20,23.89,136.95,86.81,7.00,81.05,133.17,19.80,231.46,128.65,47.99,113.69,193.00,116.34,45.54,35.32,134.18,140.01,161.81,57.03,171.00,114.27,191.30,108.74,202.04,200.46,140.99,115.96,286.00,33.58,40.26,33.53,74.24,69.02,16.22,45.79,74.00,334.83,333.81,454.00,8.00,581.43,580.56,619.00,8.00,159.37,156.94,549.00,10.00,601.28,599.88,790.00,10.00,33.22,30.88,204.00,7.00,1,주먹 쥐기 (Fist)
296.00,627.00,120.00,530.00,18.00,78.24,179.05,79.05,146.41,48.76,161.59,55.21,39.00,41.13,130.34,71.58,197.62,97.02,55.22,178.39,259.00,65.64,97.56,79.78,107.86,86.32,169.98,110.30,225.00,98.83,240.42,78.88,188.38,228.29,131.33,46.36,372.00,39.45,34.50,29.51,77.18,73.08,21.85,39.80,80.00,332.97,331.81,478.00,7.00,585.63,584.69,705.00,11.00,156.23,153.56,606.00,10.00,596.14,594.50,854.00,10.00,32.98,30.50,213.00,7.00,1,주먹 쥐기 (Fist)
352.00,583.00,168.00,594.00,24.00,91.23,168.20,64.19,162.37,61.50,164.89,39.63,55.00,37.25,139.70,73.66,207.79,88.24,56.42,167.71,248.00,86.46,76.15,63.74,81.54,76.09,159.16,135.43,253.00,98.83,240.42,78.88,188.38,228.29,131.33,46.36,372.00,47.23,31.41,34.84,69.63,77.07,19.38,48.05,71.00,334.00,332.81,518.00,8.00,586.30,585.38,683.00,11.00,157.94,155.31,649.00,11.00,596.14,594.50,885.00,9.00,32.49,29.94,216.00,7.00,1,주먹 쥐기 (Fist)
312.00,540.00,151.00,561.00,36.00,75.85,169.94,74.57,169.84,67.31,148.73,25.93,95.00,123.37,51.17,162.67,194.14,46.58,148.46,106.86,150.00,89.79,76.54,67.93,79.38,71.22,164.53,131.33,247.00,159.07,198.09,130.01,195.60,165.64,68.25,24.78,438.00,47.23,31.41,34.84,69.63,77.07,19.38,48.05,71.00,331.50,330.31,518.00,8.00,580.12,579.25,628.00,8.00,158.29,155.69,619.00,11.00,592.02,590.38,885.00,9.00,32.49,29.94,206.00,7.00,1,주먹 쥐기 (Fist)
281.00,530.00,162.00,572.00,20.00,88.29,153.91,61.23,199.62,90.91,176.69,23.49,64.00,133.28,51.86,169.08,204.08,36.60,140.18,106.86,160.00,88.08,56.48,42.17,51.97,47.80,193.13,124.47,217.00,181.03,176.63,129.45,216.83,167.42,89.13,21.00,416.00,45.77,25.58,35.10,64.82,75.66,13.39,45.96,77.00,329.77,328.38,483.00,7.00,579.54,578.62,606.00,8.00,156.18,153.81,600.00,12.00,590.66,589.00,874.00,8.00,32.69,30.31,220.00,8.00,1,주먹 쥐기 (Fist)
352.00,638.00,101.00,605.00,68.00,110.76,129.55,35.84,194.61,70.83,152.83,30.96,90.00,83.09,38.41,206.96,220.86,64.72,144.45,104.86,226.00,129.17,14.55,84.00,57.01,58.44,172.23,122.66,278.00,152.02,205.52,159.78,227.31,140.14,109.03,49.60,383.00,76.08,32.30,86.37,52.39,43.49,62.86,65.91,25.00,327.96,326.75,537.00,8.00,583.83,582.75,692.00,8.00,152.94,150.00,644.00,10.00,592.71,591.06,818.00,8.00,36.63,33.56,227.00,8.00,1,주먹 쥐기 (Fist)
259.00,561.00,180.00,684.00,24.00,212.62,52.87,84.22,94.37,98.60,210.43,75.17,12.00,96.47,53.48,176.41,190.97,93.68,174.27,106.59,259.00,95.61,42.30,60.87,36.40,54.18,194.10,121.65,313.00,139.67,213.89,176.33,248.71,160.54,111.68,26.71,406.00,44.67,12.49,76.30,21.63,11.76,86.86,84.69,8.00,321.88,320.38,557.00,8.00,581.79,580.69,769.00,9.00,155.25,152.19,698.00,13.00,594.34,592.50,766.00,7.00,34.27,31.50,245.00,8.00,1,주먹 쥐기 (Fist)
369.00,627.00,115.00,510.00,22.00,139.55,75.20,67.49,106.85,105.51,227.93,149.89,93.00,95.95,20.49,178.53,178.37,98.87,205.22,105.64,292.00,100.60,37.88,57.96,31.62,50.10,199.10,120.37,318.00,143.17,221.77,183.76,256.39,160.71,128.99,13.83,426.00,35.67,20.74,84.30,27.66,19.75,85.79,81.75,1.00,327.01,325.44,643.00,9.00,583.95,582.75,771.00,9.00,155.01,151.88,709.00,13.00,593.25,591.25,930.00,8.00,33.83,30.94,247.00,9.00,1,주먹 쥐기 (Fist)
336.00,540.00,168.00,594.00,31.00,127.12,81.16,91.48,87.32,122.25,238.08,131.86,69.00,101.53,14.94,170.09,168.87,106.60,200.98,108.69,282.00,106.04,36.73,52.08,30.27,55.36,194.75,124.01,312.00,160.27,171.77,129.82,208.54,114.98,181.27,57.96,480.00,35.67,20.74,84.30,27.66,19.75,85.79,81.75,1.00,328.49,326.94,652.00,9.00,584.52,583.38,816.00,12.00,154.60,151.50,718.00,13.00,596.46,594.62,993.00,8.00,33.83,30.94,251.00,9.00,1,주먹 쥐기 (Fist)
304.00,551.00,186.00,661.00,31.00,126.96,76.55,98.88,78.03,108.08,222.86,138.86,85.00,84.28,19.68,187.82,163.37,125.25,209.48,123.92,261.00,78.96,43.83,82.87,26.31,75.36,201.78,175.05,256.00,245.74,84.51,135.10,273.66,208.26,152.39,43.66,380.00,39.44,19.78,86.08,31.62,24.39,80.80,79.45,4.00,329.39,327.94,628.00,9.00,583.26,582.06,761.00,9.00,158.13,155.00,736.00,13.00,602.83,600.88,949.00,8.00,34.10,31.25,216.00,7.00,1,주먹 쥐기 (Fist)
378.00,696.00,110.00,616.00,42.00,144.91,51.92,83.68,108.63,109.22,253.75,139.20,51.00,140.92,60.58,204.26,220.48,135.62,265.13,180.06,203.00,77.92,46.87,90.37,35.38,69.47,219.36,195.04,236.00,189.79,103.01,79.19,240.79,222.22,196.39,99.24,324.00,34.56,16.12,67.08,26.02,39.70,67.60,66.50,23.00,331.71,330.06,686.00,9.00,587.39,585.69,873.00,12.00,157.18,153.75,780.00,13.00,599.08,597.38,916.00,7.00,32.25,30.06,190.00,7.00,1,주먹 쥐기 (Fist)
352.00,696.00,92.00,605.00,76.00,166.18,28.64,59.86,119.57,129.93,245.78,128.86,75.00,230.51,147.84,295.22,225.58,209.92,192.37,92.09,294.00,87.05,114.45,160.19,98.95,138.56,154.20,134.57,306.00,200.17,105.49,83.30,231.40,214.45,207.16,109.14,313.00,50.23,60.15,99.48,26.02,62.80,89.87,33.95,75.00,333.24,331.56,696.00,9.00,593.65,591.38,851.00,11.00,153.60,149.38,781.00,10.00,599.77,598.06,894.00,6.00,36.95,33.31,220.00,7.00,1,주먹 쥐기 (Fist)
238.00,510.00,180.00,583.00,22.00,92.37,100.53,116.64,186.34,192.62,288.26,94.85,149.00,171.55,122.14,277.37,296.72,269.82,205.04,63.55,367.00,88.47,88.31,152.19,112.68,158.53,146.45,120.68,341.00,169.60,70.34,117.39,257.50,174.23,234.31,142.81,269.00,47.70,55.08,101.30,26.48,61.36,95.86,31.22,81.00,329.40,326.94,761.00,9.00,589.44,586.81,1026.00,11.00,155.90,151.56,852.00,12.00,596.99,595.31,905.00,7.00,36.69,32.94,268.00,8.00,1,주먹 쥐기 (Fist)
344.00,605.00,130.00,561.00,24.00,76.27,111.77,116.80,192.84,194.30,271.29,104.68,132.00,176.43,115.41,267.85,294.77,268.57,215.08,69.39,378.00,74.17,91.93,125.29,87.05,146.61,168.36,128.33,373.00,162.87,15.45,165.21,218.56,178.83,243.03,121.45,324.00,47.71,55.50,99.30,24.52,59.40,97.35,29.84,83.00,328.27,325.88,859.00,10.00,590.14,587.50,1088.00,11.00,154.02,149.56,860.00,11.00,593.59,591.88,905.00,9.00,36.77,33.06,268.00,8.00,1,주먹 쥐기 (Fist)
336.00,561.00,192.00,720.00,39.00,56.83,116.39,88.74,163.48,162.53,296.96,77.22,165.00,176.43,115.41,267.85,294.77,268.57,215.08,69.39,378.00,67.37,86.86,115.16,95.59,158.55,156.38,120.40,361.00,148.16,94.76,186.95,286.15,122.60,317.02,159.18,406.00,44.61,49.25,93.74,31.24,68.96,97.48,43.86,68.00,326.04,323.81,842.00,10.00,590.14,587.50,1088.00,11.00,153.05,148.81,833.00,11.00,599.42,597.00,966.00,7.00,37.57,34.00,276.00,9.00,1,주먹 쥐기 (Fist)
352.00,616.00,120.00,561.00,31.00,57.53,120.45,95.72,167.59,157.54,298.20,69.63,173.00,173.52,106.66,270.80,296.72,261.69,219.70,80.27,389.00,71.43,91.47,114.27,92.31,160.98,153.04,116.02,356.00,143.28,109.29,207.87,276.41,143.42,297.79,140.60,385.00,44.61,49.25,93.74,31.24,68.96,97.48,43.86,68.00,326.58,324.31,842.00,10.00,590.85,588.19,1068.00,11.00,153.29,149.12,809.00,11.00,600.63,598.31,1049.00,7.00,37.57,34.00,279.00,9.00,1,주먹 쥐기 (Fist)
352.00,649.00,135.00,638.00,48.00,56.95,143.94,96.40,147.80,147.01,312.70,93.60,149.00,141.25,151.38,389.37,181.52,227.60,281.66,46.15,270.00,16.29,36.29,189.02,59.21,129.51,175.43,41.60,280.00,132.98,112.56,215.54,256.77,139.13,306.20,162.45,407.00,36.65,37.93,104.54,25.30,56.96,109.44,54.75,56.00,328.13,325.81,810.00,9.00,598.22,595.62,1004.00,10.00,147.83,144.38,733.00,10.00,602.06,599.69,1040.00,7.00,38.40,34.75,278.00,9.00,1,주먹 쥐기 (Fist)
304.00,551.00,180.00,583.00,14.00,55.87,150.62,89.66,143.13,155.01,304.75,86.40,157.00,177.55,75.39,361.83,218.04,158.22,357.60,122.08,194.00,62.23,51.30,166.70,119.10,72.17,233.80,18.57,220.00,101.49,96.74,182.48,285.41,96.49,328.62,112.55,354.00,40.07,39.65,104.75,29.12,55.58,112.09,57.66,52.00,328.59,326.31,802.00,9.00,593.53,590.88,1058.00,10.00,151.59,148.12,730.00,10.00,605.11,603.00,1031.00,8.00,38.29,34.50,306.00,10.00,1,주먹 쥐기 (Fist)
336.00,594.00,140.00,649.00,33.00,64.55,148.00,103.37,130.25,161.94,292.45,76.98,173.00,167.87,83.40,353.26,226.81,149.74,365.72,132.41,183.00,34.64,54.93,144.67,121.20,55.71,257.63,46.13,192.00,71.22,67.08,128.63,330.84,148.79,276.08,155.69,409.00,31.16,43.13,96.25,32.76,62.69,112.01,62.10,43.00,327.54,325.31,794.00,9.00,594.21,591.56,1058.00,11.00,149.80,146.38,753.00,11.00,608.64,606.44,1064.00,9.00,38.71,35.06,313.00,9.00,1,주먹 쥐기 (Fist)
