a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
-20.19,14.44,-20.56,-26.88,-5.94,75.17,89.06,54.55,130.86,70.56,80.24,18.92,65.00,89.26,99.00,6.30,66.91,96.94,99.00,38.35,77.00,45.25,74.92,31.54,41.63,74.13,37.01,42.56,153.00,120.20,83.60,8.63,60.17,59.58,44.84,99.80,210.00,9.84,28.76,23.98,16.76,32.88,10.15,6.57,25.00,19.28,15.23,358.00,6.00,8.00,11.00,18.94,16.24,352.00,7.00,9.00,14.00,15.50,11.74,292.00,9.00,7.00,11.00,22.13,17.86,453.00,11.00,10.00,14.00,5.09,4.81,86.00,7.00,7.00,3.00,3,엄지 굽히기 (Thumb Flex)
10.81,-17.88,0.75,-4.19,9.69,61.12,83.24,67.53,123.57,86.06,83.24,17.61,81.00,90.65,89.20,15.36,77.78,102.04,94.78,49.30,88.00,50.21,79.01,27.31,39.85,72.59,38.60,41.38,148.00,128.96,91.66,19.12,50.09,55.68,37.00,101.76,199.00,13.83,34.73,20.23,11.18,34.39,15.09,12.51,31.00,19.45,15.84,382.00,7.00,8.00,12.00,19.40,17.02,363.00,7.00,9.00,14.00,15.44,11.47,287.00,9.00,7.00,11.00,22.10,17.61,431.00,10.00,10.00,14.00,5.58,5.19,102.00,8.00,8.00,4.00,3,엄지 굽히기 (Thumb Flex)
-28.19,-15.81,4.12,14.38,-5.69,76.95,97.58,55.36,109.13,90.08,97.58,30.97,97.00,112.18,58.30,44.86,88.68,69.50,125.38,20.42,55.00,30.43,53.71,51.20,65.12,46.84,63.37,53.32,122.00,76.44,37.07,47.01,89.19,6.72,69.03,141.18,144.00,12.49,29.30,16.61,11.18,27.78,24.81,22.27,41.00,20.49,16.71,414.00,8.00,8.00,13.00,19.43,17.19,352.00,7.00,9.00,13.00,14.57,10.59,277.00,7.00,7.00,10.00,20.25,16.83,442.00,11.00,10.00,14.00,5.69,5.27,118.00,9.00,9.00,5.00,3,엄지 굽히기 (Thumb Flex)
51.12,6.19,14.69,-29.62,-14.44,25.12,47.31,63.09,145.91,60.85,154.16,89.96,156.00,112.18,58.30,44.86,88.68,69.50,125.38,20.42,55.00,33.76,47.16,58.24,64.94,62.30,45.32,34.40,145.00,76.44,37.07,47.01,89.19,6.72,69.03,141.18,144.00,29.33,40.74,6.30,11.18,47.55,21.32,11.80,21.00,24.35,19.88,465.00,9.00,8.00,13.00,19.43,17.19,352.00,7.00,9.00,13.00,14.95,11.35,289.00,7.00,7.00,11.00,20.25,16.83,464.00,12.00,11.00,14.00,6.71,5.74,118.00,8.00,8.00,5.00,3,엄지 굽히기 (Thumb Flex)
12.62,-65.50,35.75,23.31,0.25,55.08,74.61,58.69,116.46,115.85,133.23,43.41,100.00,165.15,94.24,26.85,77.52,117.42,151.16,57.34,2.00,76.27,85.86,46.84,20.25,88.25,64.38,79.95,98.00,47.62,54.18,44.40,62.94,28.87,91.03,173.84,111.00,24.34,35.74,9.66,14.14,49.15,25.82,14.81,16.00,22.30,18.80,468.00,9.00,9.00,13.00,25.44,20.50,416.00,8.00,9.00,13.00,17.44,13.34,302.00,5.00,7.00,11.00,21.03,17.94,519.00,13.00,12.00,15.00,6.61,5.50,131.00,9.00,9.00,6.00,3,엄지 굽히기 (Thumb Flex)
-3.88,17.75,-24.62,10.94,7.56,63.06,82.58,53.43,109.00,112.02,128.94,46.35,108.00,126.31,51.76,63.41,34.21,150.25,152.46,101.33,42.00,50.52,62.22,69.61,40.72,112.35,69.54,105.43,72.00,41.36,76.16,30.75,80.16,25.26,91.73,155.17,133.00,15.21,29.50,19.86,23.26,57.58,16.11,6.24,27.00,22.13,18.36,460.00,9.00,9.00,13.00,25.12,19.97,480.00,9.00,9.00,13.00,18.56,14.70,358.00,7.00,8.00,12.00,21.08,17.94,519.00,13.00,13.00,15.00,6.86,5.87,135.00,9.00,8.00,6.00,3,엄지 굽히기 (Thumb Flex)
4.62,6.06,-2.94,-20.69,3.81,55.58,77.69,61.17,106.25,117.39,121.19,47.54,116.00,120.31,48.25,71.33,38.59,153.15,159.03,91.35,31.00,41.61,60.17,77.86,37.48,112.29,74.49,96.34,83.00,39.58,63.24,52.74,70.52,47.16,110.23,144.22,155.00,15.20,35.26,24.52,21.10,47.72,21.51,17.16,15.00,21.94,17.80,459.00,10.00,9.00,13.00,25.15,19.95,469.00,9.00,9.00,13.00,18.48,14.30,361.00,7.00,8.00,12.00,21.74,19.31,541.00,13.00,12.00,15.00,6.65,5.69,131.00,9.00,9.00,6.00,3,엄지 굽히기 (Thumb Flex)
-16.81,14.31,-30.19,-58.94,11.94,39.03,93.73,78.77,68.48,80.53,158.04,67.52,75.00,121.98,80.91,71.11,79.56,109.41,115.45,124.85,75.00,55.15,108.62,84.03,23.77,59.56,22.16,137.53,23.00,78.55,112.01,107.42,144.68,69.30,42.20,167.22,79.00,27.04,49.18,21.09,7.28,45.83,26.22,3.89,29.00,21.66,17.02,458.00,10.00,10.00,13.00,24.45,18.30,436.00,8.00,10.00,13.00,18.89,13.89,347.00,10.00,8.00,12.00,26.35,21.93,551.00,12.00,11.00,15.00,7.33,6.30,132.00,8.00,9.00,6.00,3,엄지 굽히기 (Thumb Flex)
-0.81,24.62,-5.81,-5.62,-4.38,39.03,93.73,78.77,68.48,80.53,158.04,67.52,75.00,128.62,91.58,63.11,77.52,115.26,124.55,119.02,64.00,45.85,99.26,90.82,23.35,50.89,12.53,142.91,13.00,72.32,101.29,108.86,143.42,79.02,43.47,169.12,68.00,16.05,41.32,31.33,14.76,36.00,37.10,9.84,40.00,21.66,17.02,458.00,10.00,10.00,13.00,24.99,18.73,447.00,8.00,10.00,14.00,18.54,13.11,356.00,9.00,9.00,12.00,26.06,21.33,561.00,11.00,11.00,15.00,7.25,6.25,146.00,9.00,10.00,7.00,0,휴식 (Relax)
-1.81,13.62,-5.44,6.75,6.44,29.41,81.19,94.72,55.00,65.06,164.84,51.53,91.00,128.62,91.58,63.11,77.52,115.26,124.55,119.02,64.00,51.85,101.80,85.32,17.46,52.26,7.46,144.25,7.00,78.64,114.30,87.47,121.50,80.73,63.33,166.45,46.00,18.87,41.19,29.50,16.40,33.66,39.51,12.84,43.00,21.22,16.27,450.00,10.00,10.00,13.00,24.99,18.73,436.00,7.00,10.00,14.00,18.59,13.51,356.00,9.00,9.00,12.00,25.15,19.78,539.00,11.00,10.00,15.00,7.38,6.44,149.00,9.00,10.00,8.00,0,휴식 (Relax)
-24.81,1.94,-14.44,-14.56,2.94,42.64,83.64,90.98,47.17,56.38,180.17,37.44,107.00,139.56,89.74,63.74,79.56,104.46,118.96,122.37,53.00,67.01,97.91,87.28,26.25,36.39,17.89,147.44,23.00,79.79,114.04,81.23,121.00,89.98,53.49,171.51,57.00,25.48,35.94,34.42,23.26,32.14,38.96,6.42,35.00,22.02,17.02,441.00,9.00,9.00,13.00,24.90,18.03,403.00,6.00,9.00,14.00,18.96,14.44,366.00,9.00,9.00,13.00,25.40,20.38,539.00,11.00,10.00,15.00,7.33,6.30,144.00,8.00,10.00,8.00,0,휴식 (Relax)
-14.25,-6.31,1.56,18.44,2.94,83.56,71.92,127.84,17.26,42.56,145.76,69.22,66.00,98.35,127.06,23.71,38.59,105.40,77.86,155.60,9.00,67.01,97.91,87.28,26.25,36.39,17.89,147.44,23.00,79.79,114.04,81.23,121.00,89.98,53.49,171.51,57.00,25.48,35.94,34.42,23.26,32.14,38.96,6.42,35.00,21.44,16.47,400.00,8.00,9.00,12.00,23.27,17.45,392.00,7.00,9.00,14.00,18.96,14.44,366.00,9.00,9.00,13.00,25.40,20.38,539.00,11.00,10.00,15.00,7.33,6.30,136.00,7.00,10.00,8.00,0,휴식 (Relax)
-7.25,5.38,0.56,-4.25,-5.06,68.73,84.23,117.27,3.16,29.34,144.43,80.59,50.00,91.22,137.52,14.65,45.28,94.56,88.34,144.90,20.00,60.98,113.72,79.78,39.81,29.83,28.54,133.89,7.00,86.58,125.03,70.58,121.50,93.29,49.10,160.96,46.00,25.48,35.94,34.42,23.26,32.14,38.96,6.42,35.00,20.74,15.34,384.00,7.00,9.00,11.00,22.95,17.02,359.00,7.00,9.00,14.00,18.59,13.51,315.00,8.00,8.00,12.00,25.15,19.78,494.00,11.00,10.00,15.00,7.33,6.30,142.00,8.00,9.00,8.00,0,휴식 (Relax)
8.25,13.62,-12.25,-21.38,-2.38,63.54,92.14,121.35,5.10,36.74,139.06,77.30,58.00,111.26,123.34,40.61,32.89,79.82,115.93,101.62,64.00,74.45,92.67,57.11,49.52,22.62,79.25,84.50,44.00,38.63,87.32,111.29,44.38,171.27,41.02,83.65,32.00,25.42,35.54,29.93,25.81,30.23,35.74,5.68,40.00,20.85,15.78,367.00,8.00,8.00,11.00,22.10,14.94,326.00,6.00,8.00,14.00,16.48,12.25,285.00,8.00,7.00,12.00,22.01,17.28,460.00,9.00,9.00,15.00,7.12,5.95,135.00,7.00,10.00,7.00,0,휴식 (Relax)
-20.19,-27.62,7.75,-9.69,2.62,95.88,73.74,65.91,56.22,69.22,82.30,96.72,115.00,108.35,104.03,58.25,17.03,120.54,126.07,70.26,108.00,72.50,84.67,72.53,39.45,29.25,90.61,68.56,60.00,36.04,94.34,108.67,48.30,167.20,40.23,93.06,21.00,25.42,35.54,29.93,25.81,30.23,35.74,5.68,40.00,19.70,15.19,358.00,8.00,9.00,11.00,22.95,17.02,359.00,7.00,8.00,14.00,16.49,12.22,290.00,8.00,7.00,12.00,22.15,17.98,449.00,9.00,9.00,15.00,7.12,5.95,137.00,8.00,9.00,7.00,0,휴식 (Relax)
-26.69,-15.25,3.06,-7.62,-1.88,109.15,92.60,68.47,63.06,76.92,102.24,77.02,91.00,120.96,85.56,78.93,35.47,107.59,135.75,77.69,86.00,70.80,89.40,69.69,35.23,27.29,91.09,64.17,65.00,35.78,127.31,76.62,79.12,144.59,26.70,77.19,54.00,31.17,27.54,28.62,31.14,34.60,29.76,11.82,32.00,20.84,16.69,350.00,8.00,8.00,10.00,23.25,18.06,359.00,7.00,8.00,14.00,16.39,11.95,269.00,7.00,7.00,11.00,21.41,17.12,405.00,8.00,8.00,14.00,6.99,5.75,129.00,8.00,9.00,6.00,0,휴식 (Relax)
11.31,7.44,6.44,2.00,-5.00,104.67,61.59,36.83,92.66,108.84,114.82,47.40,59.00,130.76,74.69,80.72,33.06,101.50,125.14,77.49,97.00,89.89,67.14,58.95,54.38,2.34,77.86,52.49,91.00,40.52,112.21,92.07,87.82,123.61,21.38,81.74,76.00,29.26,29.01,30.50,29.83,33.69,27.76,13.82,30.00,20.48,16.10,358.00,8.00,8.00,10.00,22.87,17.55,348.00,7.00,8.00,14.00,15.81,10.92,253.00,6.00,8.00,10.00,20.87,16.00,394.00,8.00,8.00,14.00,6.88,5.62,116.00,7.00,8.00,5.00,0,휴식 (Relax)
-3.69,-4.25,-4.19,-18.62,0.56,99.50,70.39,47.68,88.96,115.05,111.96,31.54,43.00,119.78,81.57,89.88,44.05,90.64,115.65,82.84,108.00,84.09,68.29,64.88,57.80,3.71,72.35,53.64,97.00,27.27,112.21,100.99,69.66,124.22,21.38,97.87,98.00,38.23,29.83,25.36,23.60,24.71,22.09,22.47,21.00,20.30,15.69,334.00,8.00,8.00,10.00,22.59,16.69,359.00,8.00,9.00,15.00,15.84,11.16,259.00,7.00,9.00,11.00,21.41,17.12,394.00,9.00,8.00,14.00,6.48,5.06,105.00,7.00,9.00,4.00,0,휴식 (Relax)
-5.19,5.38,-3.50,4.75,-1.75,115.56,76.71,59.39,65.31,100.97,94.43,9.85,19.00,99.21,83.29,108.48,48.33,97.95,122.58,66.05,86.00,73.19,63.25,71.16,66.89,9.81,82.72,47.87,86.00,20.35,99.71,122.85,85.28,103.23,34.19,76.93,76.00,33.83,25.68,22.42,27.78,23.63,23.85,26.73,16.00,19.04,14.19,251.00,7.00,7.00,9.00,22.28,15.64,348.00,8.00,9.00,15.00,15.77,11.00,247.00,7.00,9.00,10.00,20.42,15.75,372.00,9.00,8.00,14.00,6.28,4.75,97.00,7.00,9.00,3.00,0,휴식 (Relax)
-9.00,-15.25,8.25,13.69,2.00,58.11,27.71,20.58,102.45,35.89,27.71,64.24,48.00,115.72,97.02,113.11,68.96,84.85,116.27,46.73,64.00,63.18,52.33,66.17,61.47,9.10,78.04,57.43,98.00,42.37,131.82,117.79,69.26,84.95,67.04,43.98,43.00,26.96,6.53,3.95,24.74,11.51,8.08,21.09,36.00,13.23,11.12,224.00,7.00,7.00,8.00,22.59,16.69,295.00,8.00,9.00,15.00,15.09,10.25,234.00,8.00,8.00,10.00,20.24,15.40,328.00,8.00,7.00,14.00,4.58,3.88,87.00,7.00,10.00,2.00,0,휴식 (Relax)
0.50,2.06,5.81,-5.56,-5.81,37.14,16.06,44.48,89.44,42.89,49.30,41.40,24.00,101.85,22.08,38.90,85.91,15.15,67.78,30.85,11.00,54.71,18.37,25.29,28.02,32.25,70.46,18.84,57.00,4.42,98.11,79.38,30.41,119.26,101.53,20.13,1.00,26.01,7.69,3.37,27.66,8.73,5.55,22.80,39.00,11.82,9.62,216.00,8.00,7.00,7.00,14.14,11.09,231.00,8.00,9.00,15.00,9.98,7.69,177.00,7.00,8.00,9.00,18.07,13.69,339.00,9.00,8.00,14.00,4.76,4.06,87.00,7.00,10.00,2.00,0,휴식 (Relax)
16.00,2.75,-5.81,-3.50,-0.44,44.93,22.08,42.56,96.66,38.95,53.30,36.18,16.00,96.42,31.31,46.32,77.78,22.88,58.10,39.83,22.00,50.26,18.26,31.42,20.62,37.79,64.57,9.35,47.00,33.43,104.95,53.98,25.06,94.55,98.21,26.78,32.00,22.82,8.76,3.83,29.55,13.80,11.54,17.83,33.00,12.33,10.00,224.00,5.00,6.00,8.00,13.75,10.66,220.00,8.00,8.00,14.00,9.30,7.06,167.00,7.00,7.00,9.00,16.65,12.06,306.00,8.00,8.00,13.00,4.57,3.74,89.00,7.00,10.00,2.00,0,휴식 (Relax)
-6.50,-7.56,-0.44,6.81,-0.25,21.77,4.88,25.30,108.81,14.99,54.04,38.44,8.00,88.37,36.25,43.83,85.91,14.91,68.82,34.33,11.00,54.59,21.86,34.13,25.55,35.43,58.72,3.39,41.00,24.54,95.01,49.89,16.28,99.74,106.73,33.65,43.00,20.67,8.53,4.50,26.83,14.25,9.76,20.72,36.00,11.74,9.69,224.00,8.00,6.00,8.00,13.87,11.17,220.00,9.00,8.00,14.00,9.20,6.74,141.00,6.00,7.00,8.00,16.72,12.31,274.00,9.00,7.00,13.00,4.52,3.56,80.00,7.00,9.00,2.00,0,휴식 (Relax)
-6.50,-6.19,3.62,3.44,6.12,21.77,4.88,25.30,108.81,14.99,54.04,38.43,8.00,68.63,38.91,23.55,101.41,18.37,59.73,40.71,33.00,27.22,9.16,5.95,49.19,4.95,36.06,27.70,10.00,49.22,46.89,7.14,66.91,47.01,53.70,50.76,11.00,15.42,6.61,5.03,24.74,8.35,10.01,14.81,30.00,11.74,9.69,208.00,7.00,6.00,7.00,13.45,10.91,209.00,9.00,7.00,13.00,6.51,5.50,122.00,7.00,7.00,7.00,11.48,9.37,220.00,8.00,7.00,12.00,3.71,3.14,69.00,8.00,8.00,1.00,0,휴식 (Relax)
9.50,16.50,3.25,3.44,-0.19,21.77,4.88,25.30,108.81,14.99,54.04,38.44,8.00,57.75,36.36,16.00,94.63,24.38,55.08,40.28,22.00,21.61,13.88,10.84,52.15,10.33,35.20,22.20,16.00,49.22,46.89,7.14,66.91,47.01,53.70,50.76,11.00,20.34,10.54,8.44,19.92,6.74,9.10,11.02,25.00,11.74,9.69,224.00,8.00,6.00,8.00,12.30,10.31,220.00,10.00,7.00,13.00,6.53,5.53,122.00,7.00,7.00,7.00,11.48,9.37,209.00,8.00,6.00,11.00,3.49,2.86,64.00,7.00,8.00,0.00,0,휴식 (Relax)
9.50,16.50,-7.44,-6.19,0.19,21.77,4.88,25.30,108.81,14.99,54.04,38.43,8.00,57.75,36.36,16.00,94.63,24.38,55.08,40.28,22.00,26.60,13.45,7.94,56.44,11.86,31.64,19.30,21.00,29.10,37.05,29.10,88.68,29.10,52.36,29.10,11.00,14.59,5.07,4.90,22.47,12.51,6.95,10.71,19.00,11.74,9.69,200.00,7.00,5.00,7.00,12.30,10.31,209.00,10.00,7.00,12.00,6.77,5.88,123.00,8.00,6.00,7.00,10.98,8.94,198.00,8.00,5.00,11.00,3.15,2.48,61.00,7.00,8.00,0.00,0,휴식 (Relax)
-7.00,5.50,-12.44,-16.50,-1.50,20.19,11.20,18.74,104.31,17.63,56.59,31.28,0.00,57.75,36.36,16.00,94.63,24.38,55.08,40.28,22.00,26.60,13.45,7.94,56.44,11.86,31.64,19.30,21.00,24.33,28.44,34.58,90.71,39.58,59.56,38.55,0.00,11.38,6.51,9.47,18.44,10.56,11.03,8.79,24.00,11.27,9.12,208.00,8.00,5.00,8.00,12.30,10.31,209.00,9.00,6.00,12.00,6.77,5.88,112.00,7.00,6.00,6.00,11.67,9.62,176.00,7.00,4.00,11.00,3.06,2.44,63.00,7.00,8.00,0.00,0,휴식 (Relax)
-7.00,-45.81,13.88,17.19,3.50,20.19,11.20,18.74,104.31,17.63,56.59,31.28,0.00,50.92,34.13,47.87,132.00,66.17,83.00,12.53,65.00,20.26,2.72,4.84,66.21,22.66,40.45,19.51,10.00,28.05,17.44,30.72,80.08,39.70,48.56,32.39,11.00,11.38,6.51,9.47,18.44,10.56,11.03,8.79,24.00,11.27,9.12,200.00,7.00,5.00,8.00,17.00,13.34,252.00,9.00,6.00,12.00,7.61,6.48,139.00,8.00,7.00,7.00,10.27,8.94,187.00,8.00,5.00,11.00,3.06,2.44,60.00,7.00,8.00,0.00,0,휴식 (Relax)
-6.50,-2.12,2.88,6.19,-4.50,26.49,10.99,10.77,100.24,17.66,64.06,34.27,8.00,58.23,45.00,49.71,127.81,61.29,82.19,16.91,54.00,20.26,2.72,4.84,66.21,22.66,40.45,19.51,10.00,28.05,17.44,30.72,80.08,39.70,48.56,32.39,11.00,11.38,6.51,9.47,18.44,10.56,11.03,8.79,24.00,11.39,9.50,184.00,7.00,4.00,7.00,16.88,13.00,284.00,9.00,6.00,12.00,7.61,6.48,134.00,7.00,7.00,7.00,10.27,8.94,176.00,7.00,5.00,11.00,3.06,2.44,65.00,8.00,9.00,0.00,0,휴식 (Relax)
17.50,19.88,-3.75,-5.50,0.38,26.49,10.99,10.77,100.24,17.66,64.06,34.27,8.00,58.23,45.00,49.71,127.81,61.29,82.19,16.91,54.00,25.70,11.56,10.73,57.31,15.87,36.20,17.34,0.00,17.59,20.62,37.96,69.57,34.34,49.79,30.69,0.00,10.31,6.64,11.47,17.20,10.34,10.58,6.87,26.00,11.39,9.50,176.00,7.00,4.00,7.00,16.88,13.00,262.00,9.00,5.00,12.00,6.88,5.78,119.00,7.00,6.00,6.00,9.53,8.25,176.00,8.00,5.00,11.00,3.04,2.34,65.00,8.00,9.00,0.00,0,휴식 (Relax)
-7.00,-3.50,-3.06,-5.50,-1.31,18.76,4.39,8.50,96.66,15.09,61.81,37.36,0.00,36.23,47.47,69.76,122.00,41.98,60.19,5.17,76.00,16.35,6.45,15.92,63.41,5.21,26.84,17.21,11.00,17.59,20.62,37.96,69.57,34.34,49.79,30.69,0.00,14.51,3.63,11.03,13.45,6.00,7.27,1.92,31.00,10.91,9.00,192.00,8.00,4.00,8.00,15.72,11.62,273.00,10.00,6.00,12.00,6.67,5.56,114.00,7.00,5.00,6.00,9.53,8.25,176.00,8.00,5.00,11.00,2.93,2.27,62.00,7.00,10.00,0.00,0,휴식 (Relax)
-0.50,6.12,2.94,25.44,6.19,15.60,25.34,17.28,75.47,12.66,53.05,24.04,24.00,18.39,68.04,73.96,100.44,42.92,77.45,17.80,54.00,16.35,6.45,15.92,63.41,5.21,26.84,17.21,11.00,17.94,19.05,5.25,101.41,65.92,19.05,25.08,33.00,6.57,11.15,3.85,20.12,3.85,2.37,6.57,39.00,9.15,7.69,160.00,7.00,4.00,7.00,15.35,11.02,262.00,10.00,6.00,12.00,6.67,5.56,115.00,8.00,4.00,6.00,11.48,9.37,198.00,8.00,4.00,11.00,3.32,2.48,67.00,8.00,10.00,0.00,0,휴식 (Relax)
0.50,16.44,-2.38,-6.88,-4.81,7.89,15.36,21.90,68.35,18.47,41.04,19.92,40.00,18.85,77.94,66.20,103.41,51.85,75.92,7.58,65.00,5.44,17.36,18.91,57.31,16.01,21.97,15.64,22.00,6.95,20.33,15.07,99.61,68.78,8.42,28.32,44.00,6.57,11.15,3.85,20.12,3.85,2.37,6.57,39.00,8.23,6.56,144.00,8.00,4.00,6.00,15.84,11.62,262.00,9.00,5.00,12.00,6.37,5.17,110.00,8.00,5.00,5.00,11.59,9.62,209.00,8.00,4.00,11.00,3.32,2.48,73.00,8.00,10.00,1.00,0,휴식 (Relax)
8.00,4.75,3.25,2.75,-4.50,11.74,13.69,14.39,75.89,17.46,33.05,19.35,48.00,27.46,82.52,55.92,113.89,43.35,69.19,16.46,54.00,10.91,14.20,22.87,52.15,19.61,25.58,15.67,28.00,28.45,8.42,24.94,77.78,54.46,20.33,37.55,66.00,11.04,11.32,6.37,24.70,6.26,7.20,3.78,34.00,8.49,7.00,152.00,5.00,4.00,6.00,15.83,11.44,262.00,8.00,5.00,12.00,6.40,5.25,116.00,9.00,6.00,5.00,10.65,8.59,198.00,8.00,5.00,11.00,3.52,2.81,71.00,8.00,9.00,1.00,0,휴식 (Relax)
0.00,-5.56,-2.75,-17.88,-1.50,11.74,13.69,14.39,75.89,17.46,33.05,19.35,48.00,16.64,86.36,56.95,117.55,48.46,58.42,25.45,43.00,10.91,14.20,22.87,52.15,19.61,25.58,15.67,28.00,13.87,26.39,12.76,83.77,33.00,41.51,49.28,88.00,11.04,11.32,6.37,24.70,6.26,7.20,3.78,34.00,8.49,7.00,152.00,5.00,4.00,6.00,15.84,11.62,251.00,8.00,4.00,12.00,6.40,5.25,111.00,9.00,6.00,4.00,11.59,9.62,209.00,9.00,5.00,11.00,3.52,2.81,69.00,7.00,8.00,1.00,0,휴식 (Relax)
-8.00,-26.88,8.25,15.12,6.31,11.74,13.69,14.39,75.89,17.46,33.05,19.35,48.00,6.02,96.70,48.14,127.81,37.73,67.98,20.17,54.00,10.91,14.20,22.87,52.15,19.61,25.58,15.67,28.00,13.87,26.39,12.76,83.77,33.00,41.51,49.28,88.00,10.14,8.45,9.35,27.51,7.27,7.38,2.99,37.00,8.49,7.00,152.00,5.00,4.00,6.00,16.76,12.39,251.00,7.00,4.00,12.00,6.40,5.25,117.00,10.00,7.00,5.00,11.59,9.62,220.00,9.00,6.00,11.00,3.77,2.98,69.00,7.00,7.00,1.00,0,휴식 (Relax)
-7.50,16.44,-7.06,3.44,0.00,5.68,20.42,10.74,73.76,21.21,38.77,13.07,56.00,15.69,86.97,58.16,132.00,37.76,72.10,24.10,65.00,14.68,5.93,33.40,47.17,18.58,28.26,8.94,39.00,12.24,25.43,9.70,88.68,23.94,44.89,50.70,77.00,12.27,7.79,12.49,26.31,2.44,3.92,6.29,32.00,8.70,7.50,136.00,7.00,3.00,5.00,17.22,12.99,295.00,8.00,5.00,13.00,6.60,5.45,122.00,10.00,7.00,5.00,11.48,9.37,231.00,9.00,7.00,12.00,3.57,2.62,70.00,5.00,8.00,1.00,0,휴식 (Relax)
16.50,26.06,-7.06,-17.88,5.62,5.68,20.42,10.74,73.76,21.21,38.77,13.07,56.00,35.59,83.79,62.37,152.28,17.24,81.91,13.51,43.00,14.68,5.93,33.40,47.17,18.58,28.26,8.94,39.00,17.23,18.03,1.98,98.39,14.86,55.34,57.88,66.00,17.68,13.18,11.96,20.40,6.31,9.72,0.65,38.00,8.70,7.50,136.00,7.00,3.00,5.00,18.43,14.20,295.00,7.00,5.00,13.00,6.60,5.45,117.00,10.00,7.00,5.00,12.22,10.14,242.00,9.00,7.00,12.00,3.85,3.14,76.00,9.00,9.00,1.00,0,휴식 (Relax)
-22.50,-17.25,-6.75,-6.19,2.44,18.54,19.64,25.50,78.79,28.09,50.58,3.04,72.00,27.85,76.54,70.73,156.59,10.50,92.72,15.19,32.00,19.67,10.76,31.10,49.19,21.74,23.84,5.39,44.00,27.72,7.89,10.41,103.77,14.72,46.00,47.90,77.00,20.68,15.94,9.55,21.19,7.00,7.48,3.50,35.00,10.28,8.50,176.00,8.00,4.00,6.00,18.88,14.97,339.00,8.00,6.00,14.00,6.81,5.72,111.00,9.00,7.00,5.00,12.28,10.31,253.00,9.00,8.00,13.00,3.90,3.33,73.00,8.00,9.00,1.00,0,휴식 (Relax)
-6.50,14.38,-6.06,15.12,2.62,18.54,19.64,25.50,78.79,28.09,50.58,3.04,72.00,39.61,98.42,52.84,136.95,30.86,111.47,28.40,10.00,30.22,20.81,20.10,39.66,27.93,34.60,15.57,33.00,16.93,18.83,13.42,113.25,10.17,45.45,36.96,88.00,17.98,14.96,12.31,18.38,9.99,8.26,6.44,32.00,10.28,8.50,176.00,7.00,5.00,6.00,19.17,15.22,350.00,8.00,7.00,14.00,6.90,5.70,111.00,9.00,7.00,5.00,12.83,11.00,275.00,10.00,8.00,14.00,3.71,3.09,67.00,7.00,9.00,1.00,0,휴식 (Relax)
2.00,14.38,4.94,14.44,-2.25,25.87,12.51,19.07,75.89,20.11,46.34,9.92,80.00,39.61,98.42,52.84,136.95,30.86,111.47,28.40,10.00,30.22,20.81,20.10,39.66,27.93,34.60,15.57,33.00,10.47,27.33,24.11,118.98,20.69,37.83,47.63,77.00,16.76,16.09,12.56,19.24,9.49,6.41,4.83,34.00,10.00,8.00,184.00,8.00,5.00,6.00,19.17,15.22,350.00,8.00,7.00,14.00,6.90,5.70,111.00,9.00,7.00,5.00,13.31,11.69,264.00,9.00,8.00,13.00,3.75,3.19,72.00,8.00,9.00,1.00,0,휴식 (Relax)
17.50,4.06,4.25,13.06,-0.25,20.66,20.42,26.57,83.52,19.27,38.77,16.98,88.00,40.71,98.02,41.86,127.42,37.94,117.11,28.05,21.00,26.15,26.19,14.33,31.11,29.87,38.08,8.63,44.00,25.73,38.91,35.97,101.41,20.00,59.73,32.13,99.00,16.76,16.09,12.56,19.24,9.49,6.41,4.83,34.00,10.67,8.50,184.00,7.00,5.00,6.00,18.84,14.70,350.00,8.00,7.00,14.00,6.81,5.72,106.00,9.00,6.00,5.00,13.59,11.95,253.00,9.00,7.00,12.00,3.75,3.19,72.00,8.00,9.00,1.00,0,휴식 (Relax)
