a0,a1,a2,a3,a4,a0_f1,a0_f2,a0_f3,a0_f4,a0_f5,a0_f6,a0_f7,a0_f8,a1_f1,a1_f2,a1_f3,a1_f4,a1_f5,a1_f6,a1_f7,a1_f8,a2_f1,a2_f2,a2_f3,a2_f4,a2_f5,a2_f6,a2_f7,a2_f8,a3_f1,a3_f2,a3_f3,a3_f4,a3_f5,a3_f6,a3_f7,a3_f8,a4_f1,a4_f2,a4_f3,a4_f4,a4_f5,a4_f6,a4_f7,a4_f8,a0_rms,a0_mav,a0_wl,a0_zc,a0_ssc,a0_wamp,a1_rms,a1_mav,a1_wl,a1_zc,a1_ssc,a1_wamp,a2_rms,a2_mav,a2_wl,a2_zc,a2_ssc,a2_wamp,a3_rms,a3_mav,a3_wl,a3_zc,a3_ssc,a3_wamp,a4_rms,a4_mav,a4_wl,a4_zc,a4_ssc,a4_wamp,label,action_name
120.75,140.12,8.75,68.31,-9.69,213.02,231.59,239.19,64.12,144.31,104.90,156.29,116.00,552.23,206.52,414.15,145.53,149.18,159.83,187.61,132.00,51.34,118.39,164.82,54.92,60.37,80.30,114.03,16.00,559.63,185.42,358.68,198.15,194.78,187.73,294.62,399.00,73.86,65.00,33.16,29.07,36.10,67.18,57.00,57.00,41.77,31.38,531.00,6.00,11.00,12.00,70.27,54.08,850.00,6.00,7.00,15.00,23.39,17.41,355.00,9.00,8.00,11.00,76.80,66.02,1058.00,4.00,8.00,14.00,13.20,9.70,195.00,7.00,9.00,8.00,2,손가락 펴기 (Open)
106.00,108.81,26.00,179.62,29.06,298.92,269.97,302.90,28.28,138.67,148.09,140.13,24.00,500.34,149.72,370.69,146.54,131.58,160.74,160.39,73.00,87.85,104.84,119.89,33.11,57.08,92.27,138.49,76.00,616.14,206.93,341.67,192.26,198.92,239.51,347.21,458.00,76.69,67.36,31.83,25.55,37.70,71.16,60.21,61.00,49.68,37.62,502.00,5.00,11.00,11.00,62.70,49.01,707.00,5.00,7.00,15.00,23.05,17.38,376.00,6.00,9.00,12.00,83.78,70.22,963.00,3.00,8.00,14.00,13.71,10.04,205.00,7.00,9.00,8.00,2,손가락 펴기 (Open)
41.62,18.88,61.62,24.06,-18.94,368.71,265.55,290.25,71.69,69.68,78.09,120.51,94.00,531.09,165.88,359.68,116.48,102.36,145.93,142.02,42.00,166.93,83.54,37.61,73.35,45.51,153.43,151.56,26.00,736.47,209.39,223.75,71.70,82.41,228.53,279.40,337.00,62.08,51.54,21.75,36.40,53.67,84.11,75.87,77.00,50.45,39.55,540.00,5.00,10.00,11.00,62.83,50.16,720.00,4.00,6.00,15.00,26.60,20.64,404.00,7.00,9.00,12.00,80.78,67.55,957.00,2.00,9.00,14.00,14.52,10.67,214.00,9.00,9.00,8.00,2,손가락 펴기 (Open)
69.56,31.94,44.88,77.69,-2.31,442.67,220.91,215.18,84.65,134.54,146.62,169.66,13.00,499.36,174.06,392.61,112.00,82.54,115.90,116.95,9.00,224.46,88.31,106.97,95.02,66.74,79.41,105.56,50.00,755.97,200.36,210.74,72.01,99.65,210.91,280.96,359.00,20.46,29.84,20.27,35.23,55.84,85.60,35.90,35.00,53.52,44.67,544.00,3.00,10.00,11.00,61.26,47.58,666.00,3.00,6.00,15.00,28.20,23.28,370.00,6.00,9.00,12.00,81.92,69.10,990.00,2.00,9.00,14.00,10.94,7.68,202.00,9.00,10.00,8.00,2,손가락 펴기 (Open)
62.69,81.50,14.88,98.31,0.56,527.00,123.36,151.84,68.88,176.98,145.61,73.73,123.00,569.66,102.42,362.76,199.00,153.22,41.79,50.27,78.00,224.46,88.31,106.97,95.02,66.74,79.41,105.56,50.00,770.37,180.42,223.68,93.77,106.34,232.79,287.87,337.00,6.98,40.95,28.98,25.00,41.86,73.63,46.34,49.00,54.93,47.35,507.00,3.00,10.00,10.00,64.77,53.69,667.00,2.00,5.00,15.00,28.20,23.28,359.00,5.00,8.00,12.00,83.39,70.65,936.00,2.00,9.00,14.00,10.35,6.55,184.00,8.00,9.00,7.00,2,손가락 펴기 (Open)
50.62,79.44,-7.38,61.25,21.75,563.75,59.47,204.82,45.61,116.94,89.73,135.81,58.00,588.78,69.44,389.87,201.88,130.96,48.30,77.65,45.00,229.13,71.57,98.05,83.35,66.77,87.76,87.47,70.00,793.93,120.60,286.76,107.04,41.37,198.26,248.24,402.00,33.93,14.59,46.65,51.24,42.54,45.51,66.39,78.00,56.40,50.12,475.00,2.00,9.00,9.00,66.78,56.01,634.00,2.00,5.00,14.00,27.45,22.34,365.00,6.00,7.00,12.00,84.87,75.22,958.00,1.00,10.00,14.00,11.69,8.22,205.00,9.00,9.00,8.00,2,손가락 펴기 (Open)
-11.88,75.31,-7.69,77.12,11.62,554.95,86.54,174.92,84.85,127.16,49.99,175.34,18.00,608.38,49.30,446.04,137.28,113.16,90.31,12.62,111.00,228.61,66.62,93.05,87.71,71.09,82.92,92.45,65.00,801.58,131.99,319.07,53.24,118.71,187.76,332.80,304.00,50.16,22.69,62.75,49.09,24.55,56.01,59.12,60.00,56.10,49.11,516.00,3.00,9.00,9.00,69.46,60.65,613.00,1.00,5.00,13.00,27.34,22.11,355.00,6.00,7.00,11.00,87.09,79.50,950.00,1.00,11.00,14.00,11.99,8.97,202.00,8.00,9.00,7.00,2,손가락 펴기 (Open)
-10.88,-1.38,-8.62,-3.06,-7.50,558.44,90.25,181.85,88.54,111.17,60.82,161.71,34.00,608.05,59.28,444.85,134.97,123.39,79.66,23.61,100.00,222.01,58.88,88.10,95.80,60.06,96.21,78.26,80.00,790.34,181.53,289.18,5.39,126.40,221.81,281.90,355.00,41.09,8.83,64.31,63.07,22.67,57.39,62.27,46.00,56.16,49.34,449.00,2.00,8.00,8.00,69.40,60.05,639.00,2.00,5.00,13.00,26.79,21.41,355.00,6.00,7.00,11.00,86.10,76.31,977.00,2.00,11.00,14.00,12.06,8.81,210.00,8.00,8.00,7.00,2,손가락 펴기 (Open)
8.44,-24.88,-4.88,-18.75,-7.38,518.03,140.81,107.42,161.45,109.48,99.33,134.35,109.00,593.10,97.45,406.78,174.52,100.42,105.28,19.97,140.00,207.86,68.36,104.73,80.61,54.76,91.49,93.86,60.00,744.08,262.37,199.95,86.02,35.63,130.91,369.27,264.00,40.77,7.96,66.28,63.20,20.72,58.49,60.95,48.00,53.88,46.88,466.00,3.00,8.00,9.00,67.81,57.86,630.00,2.00,4.00,13.00,26.12,20.47,350.00,6.00,7.00,10.00,81.94,70.62,947.00,2.00,10.00,14.00,12.13,8.89,201.00,7.00,7.00,7.00,2,손가락 펴기 (Open)
-3.31,10.12,-33.62,-12.56,1.75,472.43,200.17,110.39,181.73,49.78,109.30,131.75,49.00,523.73,182.93,343.54,219.44,88.15,148.53,92.07,28.00,226.23,48.71,89.55,95.80,36.12,104.84,106.02,40.00,698.40,291.36,199.86,106.61,84.68,177.38,322.37,325.00,41.31,9.00,67.37,61.20,21.97,56.52,62.74,46.00,51.65,43.60,460.00,4.00,8.00,8.00,63.28,53.11,632.00,5.00,5.00,13.00,27.26,21.41,375.00,6.00,7.00,11.00,80.01,67.01,947.00,4.00,11.00,14.00,12.10,8.72,205.00,7.00,7.00,7.00,2,손가락 펴기 (Open)
-13.69,57.19,-78.00,-36.69,47.50,437.00,225.54,148.33,149.62,76.61,74.51,144.45,87.00,424.25,252.88,436.86,142.62,192.75,21.53,55.73,155.00,300.23,41.88,135.97,78.85,103.96,30.88,107.29,114.00,651.84,285.89,248.71,72.56,97.47,174.42,346.04,275.00,40.85,43.11,105.64,83.49,46.44,31.65,114.68,6.00,50.18,41.52,454.00,4.00,7.00,7.00,62.99,53.31,667.00,5.00,4.00,13.00,33.82,25.00,399.00,8.00,7.00,11.00,77.62,64.27,938.00,4.00,12.00,14.00,17.23,13.00,250.00,5.00,6.00,8.00,2,손가락 펴기 (Open)
-59.12,-20.75,36.62,71.75,2.75,430.00,225.72,151.45,145.61,78.29,81.27,139.22,80.00,395.47,255.60,463.76,113.72,172.60,48.68,27.95,124.00,237.17,28.80,82.99,147.98,134.38,54.76,163.68,184.00,450.85,197.51,396.88,142.62,105.01,131.40,370.48,476.00,45.70,52.08,115.61,75.17,48.46,23.06,103.52,6.00,49.63,41.14,492.00,4.00,6.00,8.00,61.89,51.38,723.00,6.00,5.00,13.00,34.31,26.17,513.00,7.00,7.00,12.00,73.90,62.25,1050.00,5.00,12.00,15.00,17.10,12.97,287.00,5.00,6.00,9.00,2,손가락 펴기 (Open)
13.06,26.69,4.75,-4.19,-10.69,360.33,182.59,118.09,213.93,8.39,78.73,213.19,157.00,290.47,210.77,464.07,183.35,149.23,93.73,132.13,229.00,211.75,71.45,114.37,159.93,160.74,19.46,118.01,138.00,324.01,135.52,400.31,226.02,129.74,216.28,286.85,333.00,45.26,51.61,117.45,82.20,57.43,14.23,97.40,15.00,47.35,38.93,534.00,3.00,6.00,8.00,59.46,49.73,737.00,7.00,5.00,13.00,32.87,24.41,502.00,5.00,7.00,12.00,64.71,53.31,1058.00,6.00,12.00,15.00,17.31,13.32,286.00,6.00,5.00,9.00,2,손가락 펴기 (Open)
29.50,27.94,9.06,53.38,4.88,292.26,72.33,34.08,294.50,145.05,66.63,81.34,20.00,157.77,114.25,336.55,300.67,295.57,72.20,53.59,73.00,210.88,77.77,124.05,149.88,150.42,17.16,128.69,149.00,268.68,109.92,288.16,179.47,58.68,71.01,410.90,484.00,41.05,38.17,94.76,97.67,70.98,12.93,92.74,38.00,40.58,35.12,487.00,3.00,5.00,8.00,51.52,44.69,728.00,7.00,5.00,13.00,32.95,24.94,487.00,5.00,7.00,11.00,62.12,50.88,1085.00,9.00,12.00,15.00,16.81,13.03,293.00,7.00,6.00,9.00,2,손가락 펴기 (Open)
32.94,9.12,24.00,-11.06,-11.88,305.91,21.35,64.67,251.29,133.94,76.54,140.87,93.00,158.33,69.95,229.80,261.30,242.69,64.21,84.35,198.00,231.86,87.04,129.63,136.72,159.49,61.35,93.41,100.00,331.21,150.15,162.93,45.88,77.75,169.91,276.89,349.00,42.42,41.90,97.01,95.02,69.49,16.87,94.03,42.00,40.44,34.70,487.00,5.00,4.00,8.00,43.37,38.02,689.00,7.00,6.00,13.00,33.04,24.88,438.00,4.00,6.00,11.00,51.03,42.45,915.00,11.00,12.00,15.00,16.96,13.22,310.00,8.00,7.00,10.00,2,손가락 펴기 (Open)
-3.06,-5.88,-11.44,-26.00,-3.19,338.81,39.88,76.87,211.01,88.78,29.72,114.49,45.00,209.16,77.24,255.18,197.72,193.54,22.14,56.54,134.00,189.13,117.56,177.13,80.23,123.16,113.62,97.03,43.00,238.68,187.85,186.51,133.46,165.90,235.96,169.48,236.00,39.04,37.42,99.78,91.29,64.49,20.25,97.48,47.00,38.50,32.07,403.00,5.00,4.00,8.00,39.93,33.52,546.00,7.00,5.00,13.00,31.35,23.19,420.00,4.00,6.00,11.00,47.16,38.62,846.00,8.00,11.00,15.00,16.86,12.98,315.00,8.00,7.00,10.00,2,손가락 펴기 (Open)
-43.75,-60.25,-34.88,-93.06,6.56,233.58,110.70,172.51,170.19,79.86,90.76,161.83,72.00,62.23,187.69,104.57,234.09,76.66,172.48,184.31,20.00,166.68,142.56,197.08,79.76,147.98,104.20,81.91,68.00,152.62,282.23,148.96,135.93,193.35,249.84,245.35,331.00,23.23,36.91,119.39,79.08,75.09,27.71,79.42,27.00,36.33,30.91,442.00,3.00,4.00,9.00,36.94,33.09,575.00,7.00,5.00,13.00,32.49,24.75,424.00,3.00,6.00,11.00,52.91,44.06,804.00,7.00,10.00,15.00,16.65,12.87,287.00,8.00,6.00,10.00,2,손가락 펴기 (Open)
-77.31,-80.94,-17.94,-98.69,-7.25,87.82,255.61,297.99,20.62,79.17,95.99,61.98,79.00,88.39,330.90,176.64,136.36,105.31,113.98,39.62,129.00,135.85,165.91,192.86,110.55,142.44,93.15,108.30,37.00,83.12,482.20,94.76,115.83,48.02,108.04,209.54,101.00,56.51,19.19,117.09,52.80,65.83,62.70,44.76,8.00,37.99,32.31,425.00,3.00,3.00,9.00,39.64,35.06,517.00,6.00,4.00,13.00,32.69,25.05,397.00,3.00,6.00,11.00,50.37,42.69,676.00,4.00,9.00,15.00,15.40,11.31,254.00,8.00,6.00,10.00,2,손가락 펴기 (Open)
-51.94,-67.75,-32.12,-74.81,6.88,18.13,300.78,303.62,80.28,62.58,29.73,108.94,9.00,135.12,361.26,221.82,90.21,122.19,78.49,81.35,78.00,52.88,200.53,109.41,137.20,72.61,178.57,17.25,130.00,136.66,509.71,111.49,104.58,32.58,156.75,171.57,163.00,27.70,43.93,88.99,78.79,39.48,86.78,16.60,38.00,40.13,34.69,413.00,5.00,4.00,9.00,43.02,38.25,516.00,6.00,5.00,13.00,30.58,22.89,405.00,5.00,7.00,11.00,53.78,46.56,641.00,3.00,10.00,15.00,14.50,10.77,256.00,9.00,7.00,10.00,2,손가락 펴기 (Open)
-38.94,14.88,-58.00,-105.00,3.06,78.25,316.51,230.06,138.96,34.26,105.54,21.39,105.00,119.48,363.89,223.64,80.96,143.98,57.28,98.08,56.00,105.31,212.57,61.81,82.10,186.39,95.55,131.13,16.00,271.05,491.60,129.13,54.13,126.32,39.51,311.14,6.00,20.84,56.05,80.12,74.46,51.17,84.41,26.15,25.00,39.21,33.56,420.00,5.00,4.00,9.00,43.16,38.73,545.00,6.00,5.00,13.00,31.63,24.62,408.00,3.00,7.00,11.00,59.23,50.88,659.00,3.00,10.00,15.00,14.33,10.44,257.00,9.00,8.00,10.00,2,손가락 펴기 (Open)
-25.44,-3.69,26.00,106.81,16.44,163.72,287.68,150.70,115.43,87.39,99.50,106.19,17.00,147.05,321.28,171.08,134.35,167.05,26.21,135.13,1.00,105.31,212.57,61.81,82.10,186.39,95.55,131.13,16.00,246.85,515.93,145.92,70.18,145.57,70.59,346.10,29.00,34.67,71.50,95.08,49.77,57.42,71.06,23.84,51.00,36.93,31.24,420.00,5.00,4.00,9.00,41.37,36.19,567.00,7.00,6.00,14.00,31.63,24.62,471.00,4.00,8.00,11.00,62.48,53.06,840.00,4.00,10.00,15.00,14.80,11.06,249.00,8.00,8.00,10.00,2,손가락 펴기 (Open)
16.12,-19.94,58.44,7.88,-23.12,199.69,254.72,162.62,74.67,65.18,63.89,67.68,58.00,184.60,245.40,132.60,141.51,218.64,57.07,118.38,77.00,53.73,266.35,64.07,102.20,231.47,51.39,98.47,73.00,259.15,482.93,113.91,50.16,133.21,101.44,376.25,62.00,10.11,81.22,59.69,50.16,96.35,38.21,59.16,90.00,34.39,28.38,394.00,5.00,4.00,9.00,39.52,34.20,588.00,7.00,6.00,15.00,35.02,27.30,507.00,4.00,8.00,12.00,61.71,51.00,919.00,4.00,10.00,15.00,15.58,11.62,282.00,9.00,9.00,11.00,2,손가락 펴기 (Open)
69.00,4.50,38.00,-18.69,-13.75,157.39,336.40,80.68,118.07,137.93,20.24,62.09,140.00,208.29,213.09,178.48,92.36,172.06,56.75,105.12,22.00,47.11,301.40,102.92,74.63,200.48,89.95,105.75,34.00,277.37,426.45,135.24,134.50,219.82,98.10,321.25,25.00,25.72,102.49,66.87,31.24,91.26,60.20,37.44,68.00,38.68,32.50,452.00,5.00,4.00,10.00,36.80,31.19,533.00,7.00,7.00,15.00,36.36,29.38,525.00,5.00,9.00,13.00,59.73,47.90,874.00,4.00,10.00,15.00,15.88,11.97,270.00,8.00,10.00,10.00,2,손가락 펴기 (Open)
24.50,-16.50,41.19,11.94,-11.75,164.78,363.68,77.13,98.08,115.94,22.50,34.86,100.00,208.29,213.09,178.48,92.36,172.06,56.75,105.12,22.00,82.05,320.07,124.72,45.88,191.32,61.48,115.73,79.00,278.79,423.63,113.69,133.02,230.55,118.88,317.82,47.00,25.72,102.49,66.87,31.24,91.26,60.20,37.44,68.00,39.05,33.06,470.00,4.00,4.00,10.00,36.80,31.19,533.00,8.00,7.00,15.00,37.89,31.71,526.00,4.00,9.00,13.00,59.77,48.19,896.00,5.00,10.00,15.00,15.88,11.97,272.00,8.00,10.00,10.00,2,손가락 펴기 (Open)
31.00,63.75,-26.94,51.19,27.62,181.17,364.63,100.68,76.03,101.43,10.35,54.42,124.00,254.44,131.49,233.75,59.68,67.02,64.21,196.68,130.00,52.24,329.97,141.71,20.62,162.92,77.32,139.03,109.00,322.02,367.80,125.60,209.01,281.92,62.50,306.42,29.00,40.11,101.53,67.95,26.91,63.83,73.01,69.99,110.00,39.80,34.50,470.00,3.00,5.00,10.00,39.13,32.41,578.00,7.00,8.00,15.00,38.52,33.44,566.00,4.00,10.00,13.00,60.99,49.84,930.00,5.00,9.00,15.00,17.14,13.17,305.00,9.00,10.00,11.00,2,손가락 펴기 (Open)
-50.69,-12.56,-17.56,26.44,2.12,133.33,401.31,85.14,70.60,49.92,62.59,107.33,177.00,245.03,142.35,223.48,69.32,59.87,74.64,207.68,141.00,61.98,320.81,132.19,29.07,156.28,87.31,148.81,119.00,361.75,323.82,169.50,213.18,243.14,65.02,326.90,15.00,47.92,108.23,75.94,21.63,59.03,65.16,65.03,102.00,41.89,37.81,547.00,4.00,6.00,11.00,39.26,33.01,600.00,7.00,8.00,15.00,38.16,32.81,527.00,4.00,10.00,13.00,61.25,50.05,931.00,5.00,9.00,15.00,17.09,13.00,281.00,8.00,10.00,11.00,2,손가락 펴기 (Open)
-5.69,-8.44,-39.06,-104.19,-11.25,133.33,401.31,85.14,70.60,49.92,62.59,107.33,177.00,180.23,199.48,231.93,115.12,62.32,72.90,148.97,75.00,97.61,283.85,135.37,37.48,142.47,63.67,109.78,79.00,291.78,377.91,160.62,282.14,262.29,75.85,385.55,85.00,14.20,53.34,73.40,76.94,11.63,35.82,76.65,44.00,41.89,37.81,547.00,4.00,6.00,11.00,36.82,30.06,524.00,8.00,7.00,14.00,34.16,30.31,427.00,3.00,10.00,13.00,66.15,55.52,945.00,5.00,8.00,15.00,13.29,11.12,254.00,9.00,10.00,11.00,2,손가락 펴기 (Open)
-37.56,-56.88,-16.31,-36.00,5.56,146.90,391.82,75.79,75.58,37.77,63.21,97.49,163.00,139.99,217.02,272.67,99.25,91.38,37.02,175.73,116.00,68.15,310.48,76.81,90.14,83.94,102.70,71.93,19.00,175.56,419.08,288.27,328.28,131.32,160.00,256.30,46.00,11.37,54.33,70.40,77.47,14.45,38.19,79.18,41.00,40.96,36.94,501.00,3.00,7.00,11.00,39.35,32.62,521.00,7.00,7.00,14.00,32.84,28.60,417.00,3.00,10.00,13.00,62.93,53.88,938.00,5.00,8.00,15.00,13.35,11.31,257.00,9.00,10.00,11.00,2,손가락 펴기 (Open)
-40.19,-79.06,9.06,-50.75,-15.19,99.27,394.30,73.68,141.89,43.39,126.66,99.43,93.00,81.00,221.32,349.87,35.00,68.82,161.97,170.20,9.00,69.79,309.12,73.16,92.11,87.85,96.79,72.16,25.00,150.07,401.27,340.46,260.68,179.19,83.36,339.14,38.00,15.37,56.08,72.16,73.55,17.30,42.15,83.13,37.00,41.74,37.59,483.00,3.00,7.00,10.00,43.23,35.18,540.00,7.00,6.00,14.00,32.70,28.18,437.00,4.00,10.00,14.00,63.87,55.62,891.00,5.00,8.00,15.00,13.60,11.56,261.00,9.00,10.00,11.00,2,손가락 펴기 (Open)
1.38,-107.12,25.69,-96.62,-17.62,108.36,362.12,56.17,164.75,36.15,80.82,71.75,150.00,226.49,212.09,331.07,197.99,113.99,131.48,142.40,166.00,66.03,314.20,70.18,97.74,85.45,93.54,70.55,31.00,296.38,270.81,321.62,198.48,320.78,240.14,191.67,172.00,39.59,80.31,59.25,82.37,34.38,33.49,59.10,62.00,39.27,33.75,513.00,6.00,7.00,11.00,49.17,39.72,568.00,3.00,6.00,14.00,32.96,28.60,436.00,4.00,9.00,14.00,63.50,55.00,894.00,3.00,8.00,15.00,14.26,12.20,248.00,8.00,9.00,10.00,2,손가락 펴기 (Open)
-16.12,-13.44,-27.00,-59.81,-4.00,182.90,277.68,49.48,102.96,54.75,117.21,140.60,62.00,301.32,194.11,269.86,201.56,93.29,63.57,156.71,91.00,130.22,247.48,139.03,98.79,16.49,128.66,63.63,100.00,420.90,162.49,232.49,322.13,231.64,218.75,233.57,47.00,34.60,75.36,65.25,77.18,39.24,37.90,54.76,68.00,35.58,30.27,503.00,7.00,8.00,11.00,47.05,37.88,646.00,3.00,7.00,14.00,32.25,27.50,454.00,5.00,10.00,14.00,63.65,54.66,901.00,3.00,9.00,15.00,14.08,11.88,253.00,8.00,10.00,11.00,2,손가락 펴기 (Open)
-26.75,-56.31,22.69,13.19,-7.56,252.88,217.12,75.63,53.85,59.88,134.99,70.77,132.00,406.97,132.76,177.24,94.51,36.89,177.17,106.04,205.00,109.43,258.10,133.37,79.61,20.07,149.66,68.17,121.00,451.39,130.66,201.44,320.04,216.39,194.89,228.82,79.00,38.68,76.81,62.76,73.79,38.54,44.88,52.57,75.00,34.83,28.69,470.00,6.00,8.00,11.00,47.48,38.69,632.00,2.00,8.00,14.00,32.77,28.98,480.00,5.00,10.00,14.00,62.76,52.41,899.00,3.00,9.00,15.00,14.21,12.26,246.00,7.00,10.00,10.00,2,손가락 펴기 (Open)
17.75,-6.31,-9.25,-18.44,-4.56,230.73,222.77,85.77,32.80,83.00,158.28,48.30,156.00,406.97,132.76,177.24,94.51,36.89,177.17,106.04,205.00,96.95,255.25,146.06,87.42,7.92,139.46,70.11,106.00,443.73,137.08,202.97,330.04,206.39,184.89,232.09,89.00,46.08,70.07,75.67,59.91,53.71,36.61,52.81,59.00,35.10,29.78,473.00,7.00,8.00,11.00,47.48,38.69,652.00,2.00,8.00,14.00,32.30,28.16,496.00,6.00,10.00,14.00,62.53,51.87,910.00,4.00,9.00,15.00,14.00,11.70,232.00,6.00,9.00,9.00,2,손가락 펴기 (Open)
43.56,41.50,36.69,80.00,7.62,177.33,196.13,184.07,83.17,118.42,91.06,136.31,57.00,377.77,214.35,94.24,47.01,119.86,199.38,175.33,122.00,82.74,217.35,187.56,130.39,44.49,144.23,57.20,155.00,400.21,187.85,114.82,355.42,284.22,297.75,171.64,48.00,44.68,81.96,65.46,53.85,62.57,43.57,51.49,46.00,34.60,29.81,484.00,7.00,8.00,11.00,47.77,38.69,695.00,3.00,8.00,14.00,33.58,30.06,525.00,7.00,11.00,14.00,64.65,54.38,997.00,5.00,9.00,15.00,14.09,12.05,229.00,6.00,8.00,9.00,2,손가락 펴기 (Open)
23.69,47.25,10.81,52.06,5.00,190.43,156.60,211.48,118.26,66.52,88.61,95.11,119.00,397.81,272.99,100.16,37.01,118.30,121.96,91.48,206.00,108.37,171.38,188.87,120.10,55.41,171.67,82.01,109.00,431.73,207.89,22.13,269.53,329.73,281.76,233.42,47.00,42.54,76.48,63.75,59.46,60.78,49.55,49.64,40.00,33.99,28.98,493.00,3.00,9.00,12.00,48.62,38.69,622.00,2.00,7.00,14.00,32.65,28.54,515.00,7.00,11.00,14.00,65.34,55.43,979.00,5.00,9.00,15.00,13.88,11.62,229.00,6.00,8.00,9.00,2,손가락 펴기 (Open)
27.75,57.56,16.19,64.25,8.00,238.55,96.53,184.42,89.44,71.29,129.93,119.75,56.00,405.29,274.35,111.09,38.33,107.31,132.59,102.01,195.00,194.49,128.51,121.14,30.41,40.08,81.78,30.77,199.00,558.31,214.47,140.28,236.33,181.01,204.35,95.78,110.00,42.54,76.48,63.75,59.46,60.78,49.55,49.64,40.00,33.79,29.00,493.00,3.00,10.00,12.00,49.36,39.20,611.00,2.00,7.00,14.00,27.81,24.34,442.00,6.00,12.00,14.00,63.92,54.88,787.00,4.00,9.00,15.00,13.88,11.62,217.00,6.00,8.00,8.00,2,손가락 펴기 (Open)
31.81,86.44,5.50,26.56,-7.00,300.36,45.26,121.88,29.68,119.98,67.98,119.62,119.00,466.33,240.76,144.41,30.68,148.33,113.89,64.87,261.00,189.57,125.84,126.00,30.00,43.79,78.07,31.37,204.00,458.72,267.77,128.58,136.31,211.82,132.17,41.40,211.00,20.61,94.50,54.65,31.24,52.49,61.04,27.31,8.00,34.05,29.06,462.00,2.00,10.00,11.00,53.80,42.44,623.00,5.00,6.00,14.00,27.72,24.06,417.00,6.00,12.00,14.00,56.15,48.56,730.00,4.00,10.00,15.00,12.68,10.25,192.00,6.00,8.00,8.00,2,손가락 펴기 (Open)
30.31,8.81,35.25,36.88,-7.62,323.82,54.66,111.42,47.17,102.44,82.77,106.67,95.00,476.32,231.45,140.47,29.00,151.75,107.18,63.88,251.00,179.60,114.22,128.48,18.00,48.73,79.33,35.67,192.00,469.49,256.79,117.66,134.73,222.69,121.48,42.21,222.00,27.94,84.51,45.64,26.00,61.93,60.29,21.29,2.00,34.88,30.56,404.00,2.00,9.00,10.00,53.85,42.91,679.00,4.00,6.00,14.00,26.59,23.44,428.00,6.00,12.00,14.00,56.54,49.25,709.00,3.00,10.00,15.00,12.06,9.78,184.00,6.00,8.00,8.00,2,손가락 펴기 (Open)
2.44,-10.19,-2.62,3.25,0.69,271.74,15.24,77.42,57.28,143.36,105.78,70.47,29.00,447.32,261.18,172.46,61.00,183.75,75.34,58.83,219.00,163.78,86.39,103.40,38.47,15.89,102.55,22.26,226.00,477.80,249.38,113.01,124.79,220.48,130.19,45.16,212.00,38.74,76.76,37.75,16.40,55.46,68.46,30.49,9.00,30.68,26.74,394.00,2.00,8.00,10.00,53.67,42.54,679.00,3.00,5.00,14.00,25.50,22.17,462.00,7.00,12.00,15.00,56.52,49.03,710.00,2.00,11.00,15.00,11.80,9.35,191.00,7.00,8.00,8.00,2,손가락 펴기 (Open)
-18.56,-28.25,-9.50,-15.06,4.81,254.78,52.28,31.60,97.08,102.99,121.00,105.72,77.00,427.36,275.53,186.98,68.43,173.95,101.54,73.81,250.00,171.19,96.80,58.44,76.03,51.36,53.00,57.49,176.00,455.13,254.56,90.08,127.35,257.25,148.30,81.70,169.00,52.47,78.75,45.88,27.29,48.58,54.56,16.57,5.00,30.29,26.44,410.00,3.00,7.00,11.00,54.16,44.38,612.00,3.00,4.00,14.00,23.74,20.69,402.00,6.00,11.00,15.00,56.28,48.56,687.00,3.00,10.00,15.00,11.67,9.21,154.00,6.00,7.00,7.00,2,손가락 펴기 (Open)
7.44,-2.12,-15.44,0.69,9.38,260.50,73.07,21.78,88.46,98.57,90.53,74.48,45.00,411.25,268.29,152.92,48.27,111.04,117.72,46.97,152.00,162.08,82.66,57.05,83.82,54.63,46.23,72.49,161.00,452.12,222.18,14.19,56.08,203.74,180.46,5.70,245.00,34.05,58.97,24.10,26.83,23.58,44.16,9.80,30.00,28.77,24.44,349.00,3.00,7.00,11.00,48.96,38.52,555.00,3.00,5.00,14.00,22.83,19.69,397.00,6.00,10.00,14.00,53.12,43.90,676.00,6.00,11.00,15.00,8.38,7.62,132.00,6.00,7.00,6.00,3,엄지 굽히기 (Thumb Flex)
-32.44,-19.56,-15.75,-15.62,-0.94,252.46,72.97,7.79,102.40,85.94,77.99,60.63,31.00,426.83,244.68,114.85,38.33,152.04,77.72,49.94,193.00,157.87,78.11,52.55,87.92,58.39,44.25,67.89,166.00,488.62,160.21,68.92,66.48,178.61,106.83,80.37,170.00,33.50,47.97,29.61,37.00,29.59,39.00,1.25,19.00,27.56,23.56,343.00,4.00,7.00,11.00,48.97,38.19,575.00,5.00,6.00,15.00,22.58,19.38,378.00,6.00,9.00,13.00,51.37,41.75,562.00,6.00,11.00,15.00,8.03,7.05,126.00,6.00,7.00,6.00,3,엄지 굽히기 (Thumb Flex)
